CDS_CODE	COUNTY	DISTRICT	SCHOOL	HISPANIC	AM_IND	ASIAN	PAC_ISLD	FILIPINO	AFRICAN_AM	WHITE	TWO_MORE_RACES	NOT_REPORTED	TOTAL	YEAR
19647331938885	Los Angeles	Los Angeles Unified	University Senior High	49	1	16	0	1	16	10	0	0	93	1011
19647331938968	Los Angeles	Los Angeles Unified	Van Nuys Senior High	55	0	89	0	18	2	24	0	0	188	1011
19647331939040	Los Angeles	Los Angeles Unified	Venice Senior High	70	0	26	2	5	5	26	0	0	134	1011
19647331939107	Los Angeles	Los Angeles Unified	Verdugo Hills Senior High	36	0	23	0	12	2	32	0	0	105	1011
19647331939305	Los Angeles	Los Angeles Unified	George Washington Preparatory High	32	1	0	1	0	30	0	0	0	64	1011
19647331939479	Los Angeles	Los Angeles Unified	WESM Health/Sports Medicine	4	0	0	0	0	23	1	0	0	28	1011
19647331939784	Los Angeles	Los Angeles Unified	Joseph Pomeroy Widney High	7	0	0	0	0	1	0	0	0	8	1011
19647331939859	Los Angeles	Los Angeles Unified	Woodrow Wilson Senior High	147	0	22	0	2	3	1	0	0	175	1011
19647331939941	Los Angeles	Los Angeles Unified	John F. Kennedy High	85	2	9	0	7	2	25	0	0	130	1011
19647331995448	Los Angeles	Los Angeles Unified	Francisco Bravo Medical Magnet High	124	0	32	0	11	6	17	0	0	190	1011
19647331995489	Los Angeles	Los Angeles Unified	Los Angeles Unified Alternative Education	10	0	0	1	0	4	5	0	6	26	1011
19647331995794	Los Angeles	Los Angeles Unified	Youth Opportunities Unlimited	0	0	0	0	0	1	0	0	0	1	1011
19647331995836	Los Angeles	Los Angeles Unified	Palisades Charter High	43	0	24	3	1	20	146	1	0	238	1011
19647331996073	Los Angeles	Los Angeles Unified	Tri-C Community Day	0	0	0	0	0	0	0	0	0	0	1011
19647331996115	Los Angeles	Los Angeles Unified	City of Angels	1	0	0	0	0	0	0	0	0	1	1011
19647331996610	Los Angeles	Los Angeles Unified	Los Angeles Leadership Academy	43	0	2	0	0	0	0	0	0	45	1011
19647331996636	Los Angeles	Los Angeles Unified	Community Harvest Charter	20	0	0	0	0	9	0	0	0	29	1011
19647331996651	Los Angeles	Los Angeles Unified	CDS Secondary	0	0	0	0	0	0	0	0	0	0	1011
19647336016885	Los Angeles	Los Angeles Unified	Elizabeth Learning Center	57	0	1	0	0	0	0	0	0	58	1011
19647336018865	Los Angeles	Los Angeles Unified	Fred E. Lull Special Education Center	1	0	0	0	0	0	2	0	0	3	1011
19647336019475	Los Angeles	Los Angeles Unified	Thirty-Second Street USC Performing Arts	16	0	3	0	0	1	0	0	0	20	1011
19647336019715	Los Angeles	Los Angeles Unified	Vaughn Next Century Learning Center	52	0	0	0	1	0	0	0	0	53	1011
19647336058002	Los Angeles	Los Angeles Unified	Robert Fulton College Preparatory	30	0	1	0	2	2	1	0	0	36	1011
19647336060461	Los Angeles	Los Angeles Unified	Charles Leroy Lowman Special Education Center	0	0	0	0	0	0	0	0	0	0	1011
19647336060495	Los Angeles	Los Angeles Unified	Benjamin Banneker Special Education Center	0	0	0	0	0	0	0	0	0	0	1011
19647336060503	Los Angeles	Los Angeles Unified	Ernest P. Willenberg Special Education Center	1	0	0	0	0	1	1	0	0	3	1011
19647336060511	Los Angeles	Los Angeles Unified	James J. McBride Special Education Center	0	0	0	0	0	0	0	0	0	0	1011
19647336060529	Los Angeles	Los Angeles Unified	Marlton	0	0	0	0	0	0	0	0	0	0	1011
19647336060545	Los Angeles	Los Angeles Unified	Alphonso B. Perez Special Education Center	9	0	0	0	0	0	1	0	0	10	1011
19647336061451	Los Angeles	Los Angeles Unified	Foshay Learning Center	63	0	0	0	0	4	0	0	0	67	1011
19647336069157	Los Angeles	Los Angeles Unified	Berenece Carlson Home Hospital	0	0	0	0	0	0	0	0	0	0	1011
19647336119945	Los Angeles	Los Angeles Unified	Magnolia Science Academy	29	0	0	0	4	1	7	0	0	41	1011
19647740109538	Los Angeles	Lynwood Unified	Marco Antonio Firebaugh High	164	0	0	0	0	5	0	0	0	169	1011
19647740118562	Los Angeles	Lynwood Unified	Kaplan Academy of Southern California	0	0	0	0	0	0	0	0	0	0	1011
19647741935428	Los Angeles	Lynwood Unified	Vista High (Continuation)	0	0	0	0	0	0	0	0	0	0	1011
19647741935436	Los Angeles	Lynwood Unified	Lynwood High	113	0	0	0	0	1	0	0	1	115	1011
19647900120451	Los Angeles	Monrovia Unified	Quest Academy Community Day	0	0	0	0	0	0	0	0	0	0	1011
19647901935899	Los Angeles	Monrovia Unified	Canyon Oaks High	0	0	0	0	0	0	1	0	0	1	1011
19647901935923	Los Angeles	Monrovia Unified	Monrovia High	35	1	6	1	4	9	34	3	0	93	1011
19647901996404	Los Angeles	Monrovia Unified	Mountain Park	0	0	0	0	0	0	0	0	0	0	1011
19648080000001	Los Angeles	Montebello Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1011
19648081930155	Los Angeles	Montebello Unified	Schurr High	134	0	56	0	4	0	3	2	0	199	1011
19648081930825	Los Angeles	Montebello Unified	Bell Gardens High	175	0	1	0	0	0	1	0	0	177	1011
19648081935998	Los Angeles	Montebello Unified	Montebello High	110	0	2	0	1	0	7	0	0	120	1011
19648081938927	Los Angeles	Montebello Unified	Vail High (Continuation)	0	0	0	0	0	0	0	0	0	0	1011
19648081996388	Los Angeles	Montebello Unified	Montebello Community Day	0	0	0	0	0	0	0	0	0	0	1011
19648400000001	Los Angeles	Norwalk-La Mirada Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1011
19648401933647	Los Angeles	Norwalk-La Mirada Unified	John H. Glenn High	80	0	1	0	4	2	3	1	0	91	1011
19648401934728	Los Angeles	Norwalk-La Mirada Unified	La Mirada High	92	0	32	2	11	7	49	2	0	195	1011
19648401936467	Los Angeles	Norwalk-La Mirada Unified	Norwalk High	143	1	4	1	12	7	9	1	0	178	1011
19648401936475	Los Angeles	Norwalk-La Mirada Unified	El Camino High (Continuation)	0	0	0	0	0	0	0	0	0	0	1011
19648650000001	Los Angeles	Palos Verdes Peninsula Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1011
19648651933308	Los Angeles	Palos Verdes Peninsula Unified	Rancho del Mar High (Continuation)	0	0	1	0	0	0	0	0	0	1	1011
19648651995588	Los Angeles	Palos Verdes Peninsula Unified	Palos Verdes Peninsula High	24	2	210	2	15	15	197	4	0	469	1011
19648651996552	Los Angeles	Palos Verdes Peninsula Unified	Palos Verdes High	17	1	47	2	3	3	304	6	0	383	1011
19648730120378	Los Angeles	Paramount Unified	Paramount Alternative Education Center	0	0	0	0	0	0	0	0	0	0	1011
19648731936749	Los Angeles	Paramount Unified	Paramount High	203	0	4	3	5	14	2	1	0	232	1011
19648731936756	Los Angeles	Paramount Unified	Buena Vista High	0	0	0	0	0	0	0	0	0	0	1011
19648810000001	Los Angeles	Pasadena Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1011
19648810113464	Los Angeles	Pasadena Unified	Aveson Global Leadership Academy	2	0	0	0	0	1	1	0	1	5	1011
19648810117440	Los Angeles	Pasadena Unified	CIS Academy	0	0	0	0	0	0	0	0	0	0	1011
19648810118075	Los Angeles	Pasadena Unified	Learning Works	0	0	0	0	0	0	0	0	0	0	1011
19648811931062	Los Angeles	Pasadena Unified	Blair High	20	0	4	0	4	13	12	6	0	59	1011
19648811931674	Los Angeles	Pasadena Unified	Marshall Fundamental	74	1	7	0	3	10	20	4	1	120	1011
19648811936103	Los Angeles	Pasadena Unified	John Muir High	59	0	1	0	1	29	1	0	0	91	1011
19648811936806	Los Angeles	Pasadena Unified	Rose City High (Continuation)	0	0	0	0	0	0	0	0	0	0	1011
19648811936822	Los Angeles	Pasadena Unified	Pasadena High	81	0	11	1	10	31	42	20	0	196	1011
19649070000001	Los Angeles	Pomona Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1011
19649070115170	Los Angeles	Pomona Unified	School of Extended Educational Options	0	0	0	0	0	0	0	0	0	0	1011
19649071933175	Los Angeles	Pomona Unified	Ganesha High	116	0	1	0	2	2	1	1	0	123	1011
19649071933324	Los Angeles	Pomona Unified	Garey Senior High	67	0	9	0	1	3	0	1	0	81	1011
19649071936772	Los Angeles	Pomona Unified	Park West High (Continuation)	0	0	0	0	0	0	0	0	0	0	1011
19649071937028	Los Angeles	Pomona Unified	Pomona Senior High	64	0	7	0	0	11	3	2	1	88	1011
19649071995901	Los Angeles	Pomona Unified	Diamond Ranch High	83	2	50	0	13	20	44	11	0	223	1011
19649071996495	Los Angeles	Pomona Unified	Village Academy High School at Indian Hill	42	0	2	0	0	4	0	0	0	48	1011
19649640000001	Los Angeles	San Marino Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1011
19649641937754	Los Angeles	San Marino Unified	San Marino High	0	0	0	0	0	0	0	0	0	0	1011
19649801933373	Los Angeles	Santa Monica-Malibu Unified	Olympic High (Continuation)	6	0	1	0	0	0	1	0	0	8	1011
19649801938000	Los Angeles	Santa Monica-Malibu Unified	Santa Monica High	203	1	39	1	5	28	227	33	0	537	1011
19649801995737	Los Angeles	Santa Monica-Malibu Unified	Malibu High	10	0	3	1	0	2	131	1	0	148	1011
19650291938455	Los Angeles	South Pasadena Unified	South Pasadena Senior High	30	1	97	0	7	4	91	0	0	230	1011
19650521938679	Los Angeles	Temple City Unified	Temple City High	32	0	213	0	4	1	32	3	0	285	1011
19650521995745	Los Angeles	Temple City Unified	Dr. Doug Sears Learning Center	0	0	0	0	0	0	0	0	0	0	1011
19650521995976	Los Angeles	Temple City Unified	Temple City Alternative	0	0	0	0	0	0	0	0	0	0	1011
19650600000001	Los Angeles	Torrance Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1011
19650600110320	Los Angeles	Torrance Unified	Gene Drevno Community Day	0	0	0	0	0	0	0	0	0	0	1011
19650601936277	Los Angeles	Torrance Unified	North High	55	1	112	4	11	11	55	3	2	254	1011
19650601938083	Los Angeles	Torrance Unified	Shery (Kurt T.) High (Continuation)	0	0	0	0	0	0	0	0	0	0	1011
19650601938356	Los Angeles	Torrance Unified	South High	20	1	131	0	6	4	129	2	2	295	1011
19650601938752	Los Angeles	Torrance Unified	Torrance High	50	1	88	1	31	10	73	1	3	258	1011
19650601939602	Los Angeles	Torrance Unified	West High	25	3	141	1	3	7	70	1	0	251	1011
19650940000001	Los Angeles	West Covina Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1011
19650940112706	Los Angeles	West Covina Unified	California Virtual Academy @ Los Angeles	0	0	0	0	0	0	1	0	0	1	1011
19650941938513	Los Angeles	West Covina Unified	Coronado High (Continuation)	0	0	0	0	0	0	0	0	0	0	1011
19650941939537	Los Angeles	West Covina Unified	West Covina High	134	0	60	3	27	10	17	0	1	252	1011
19651280000001	Los Angeles	Whittier Union High	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1011
19651281930338	Los Angeles	Whittier Union High	Frontier High (Continuation)	0	0	0	0	0	0	0	0	0	0	1011
19651281931302	Los Angeles	Whittier Union High	California High	220	1	9	1	2	3	38	0	0	274	1011
19651281934868	Los Angeles	Whittier Union High	La Serna High	172	1	12	1	4	1	79	1	0	271	1011
19651281936889	Los Angeles	Whittier Union High	Pioneer High	142	0	0	0	2	0	6	0	0	150	1011
19651281937903	Los Angeles	Whittier Union High	Santa Fe High	243	0	12	0	7	4	12	0	0	278	1011
19651281939701	Los Angeles	Whittier Union High	Whittier High	195	0	10	0	1	2	25	0	0	233	1011
19651281995653	Los Angeles	Whittier Union High	Sierra Vista High (Alternative)	0	0	0	0	0	0	0	0	0	0	1011
19651360000001	Los Angeles	William S. Hart Union High	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1011
19651360102459	Los Angeles	William S. Hart Union High	Golden Valley High	59	2	12	2	21	8	83	0	0	187	1011
19651360102475	Los Angeles	William S. Hart Union High	West Ranch High	44	3	67	1	22	10	157	0	0	304	1011
19651360112359	Los Angeles	William S. Hart Union High	Sequoia Charter	0	0	0	0	0	0	0	0	0	0	1011
19651360114439	Los Angeles	William S. Hart Union High	Mission View Public	0	0	0	0	0	0	0	0	0	0	1011
19651361931492	Los Angeles	William S. Hart Union High	Canyon High	35	0	18	0	17	5	122	2	0	199	1011
19651361931740	Los Angeles	William S. Hart Union High	Saugus High	30	0	14	2	16	4	170	0	0	236	1011
19651361932532	Los Angeles	William S. Hart Union High	Learning Post High (Alternative)	0	0	1	0	0	0	2	0	0	3	1011
19651361933902	Los Angeles	William S. Hart Union High	William S. Hart Senior High	40	1	15	0	8	1	162	0	0	227	1011
19651361934421	Los Angeles	William S. Hart Union High	Bowman (Jereann) High (Continuation)	0	0	0	0	0	0	1	0	0	1	1011
19651361995802	Los Angeles	William S. Hart Union High	Valencia High	61	0	50	1	39	23	257	1	0	432	1011
19651361996263	Los Angeles	William S. Hart Union High	Opportunities for Learning - Santa Clarita	138	2	2	2	0	31	164	16	1	356	1011
19651361996321	Los Angeles	William S. Hart Union High	Academy of the Canyons	28	0	11	0	2	4	35	0	0	80	1011
19734371931567	Los Angeles	Compton Unified	Centennial High	30	0	0	0	0	7	0	0	1	38	1011
19734371931963	Los Angeles	Compton Unified	Compton High	13	0	0	0	0	0	1	0	0	14	1011
19734371932326	Los Angeles	Compton Unified	Dominguez High	5	0	0	0	0	0	0	0	0	5	1011
19734371995695	Los Angeles	Compton Unified	Cesar Chavez Continuation High	0	0	0	0	0	0	0	0	0	0	1011
19734371996057	Los Angeles	Compton Unified	Thurgood Marshall	0	0	0	0	0	0	0	0	0	0	1011
19734451933316	Los Angeles	Hacienda la Puente Unified	Puente Hills High	0	0	0	0	0	0	0	0	0	0	1011
19734451934801	Los Angeles	Hacienda la Puente Unified	La Puente High	69	0	2	0	2	1	0	0	0	74	1011
19734451935246	Los Angeles	Hacienda la Puente Unified	Los Altos High	90	0	64	0	3	4	12	0	0	173	1011
19734451938935	Los Angeles	Hacienda la Puente Unified	Valley Alternative High (Continuation)	0	0	0	0	0	0	0	0	0	0	1011
19734451939834	Los Angeles	Hacienda la Puente Unified	Glen A. Wilson High	25	2	78	0	4	0	13	0	0	122	1011
19734451939925	Los Angeles	Hacienda la Puente Unified	William Workman High	23	0	1	0	1	0	0	0	0	25	1011
19734520120600	Los Angeles	Rowland Unified	iQ Academy California-Los Angeles	0	0	0	0	1	0	2	0	1	4	1011
19734521930106	Los Angeles	Rowland Unified	Santana High (Continuation)	0	0	0	0	0	0	0	0	0	0	1011
19734521936228	Los Angeles	Rowland Unified	Nogales High	111	0	19	0	37	4	1	0	0	172	1011
19734521937564	Los Angeles	Rowland Unified	John A. Rowland High	31	0	159	1	26	7	12	3	0	239	1011
19734521995943	Los Angeles	Rowland Unified	Rowland Unified Community Day	0	0	0	0	1	0	0	0	0	1	1011
19734601932862	Los Angeles	Walnut Valley Unified	Diamond Bar High	8	0	89	1	2	3	15	0	0	118	1011
19734601937747	Los Angeles	Walnut Valley Unified	Ron Hockwalt Academies (Continuation)	0	0	0	0	0	0	0	0	0	0	1011
19734601939149	Los Angeles	Walnut Valley Unified	Walnut High	19	0	106	2	30	0	11	0	0	168	1011
19752910000001	Los Angeles	San Gabriel Unified	Nonpublic, Nonsectarian Schools	1	0	0	0	0	0	0	0	0	1	1011
19752911995810	Los Angeles	San Gabriel Unified	Gabrielino High	22	0	166	2	6	2	8	0	0	206	1011
19752911996016	Los Angeles	San Gabriel Unified	Options for Youth San Gabriel	54	0	2	0	0	1	20	2	6	85	1011
19752911996081	Los Angeles	San Gabriel Unified	Del Mar High	3	0	0	0	0	0	0	0	0	3	1011
19753091995786	Los Angeles	Acton-Agua Dulce Unified	Vasquez High	29	4	1	0	1	3	92	2	6	138	1011
19753330000001	Los Angeles	Manhattan Beach Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	1	1	0	2	1011
19753331935808	Los Angeles	Manhattan Beach Unified	Mira Costa High	70	4	50	6	6	11	331	1	13	492	1011
19753410000001	Los Angeles	Redondo Beach Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1011
19753410116285	Los Angeles	Redondo Beach Unified	Redondo Beach Learning Academy	0	0	0	0	0	0	0	0	0	0	1011
19753411937143	Los Angeles	Redondo Beach Unified	Redondo Union High	51	1	40	1	6	17	165	2	1	284	1011
19753411995752	Los Angeles	Redondo Beach Unified	Redondo Shores High (Continuation)	0	0	0	0	0	0	0	0	0	0	1011
19756971996693	Los Angeles	SBE - The School of Arts and Enterprise	School of Arts and Enterprise	88	0	1	1	1	7	5	0	8	111	1011
19757130000001	Los Angeles	Alhambra Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1011
19757131930122	Los Angeles	Alhambra Unified	Century High	0	0	0	0	0	0	0	0	0	0	1011
19757131930163	Los Angeles	Alhambra Unified	Alhambra High	66	1	259	1	12	1	10	3	0	353	1011
19757131934553	Los Angeles	Alhambra Unified	Mark Keppel High	22	0	257	0	2	0	1	9	0	291	1011
19757131937697	Los Angeles	Alhambra Unified	San Gabriel High	28	0	225	0	3	0	0	3	0	259	1011
19757131995430	Los Angeles	Alhambra Unified	Independence High (Alternative)	0	0	3	0	0	0	0	0	0	3	1011
19764970115725	Los Angeles	SBE - Lifeline Education Charter	Lifeline Education Charter	7	0	0	0	0	6	0	0	1	14	1011
20102070117184	Madera	Madera County Office of Education	Madera County Independent Academy	0	0	0	0	0	0	0	0	0	0	1011
20102072030153	Madera	Madera County Office of Education	Juvenile Hall (Endeavor/Voyager Secondary)	0	0	0	0	0	0	0	0	0	0	1011
20102072030229	Madera	Madera County Office of Education	Pioneer Technical Center	0	0	0	0	0	0	0	0	0	0	1011
20102076077200	Madera	Madera County Office of Education	Gould Educational Center	0	0	0	0	0	0	1	0	0	1	1011
20652010000000	Madera	Chowchilla Union High	District Office	0	0	0	0	0	0	1	0	0	1	1011
20652012032357	Madera	Chowchilla Union High	Chowchilla High	48	0	1	0	0	0	41	0	1	91	1011
20652430110965	Madera	Madera Unified	Madera South High	116	0	4	0	2	7	15	0	1	145	1011
20652430123620	Madera	Madera Unified	Eastin-Arcola High	0	0	0	0	0	0	0	0	0	0	1011
20652432035640	Madera	Madera Unified	Furman (Duane E.) High (Independent Study Program)	1	0	0	0	0	0	0	0	0	1	1011
20652432035707	Madera	Madera Unified	Madera High	72	1	1	0	0	1	20	0	0	95	1011
20755800110403	Madera	Golden Valley Unified	Valley Teen Ranch Community Day	3	0	0	0	0	0	2	0	0	5	1011
20755800111443	Madera	Golden Valley Unified	Centennial Independent Study	2	0	0	0	0	0	2	0	0	4	1011
20755802030161	Madera	Golden Valley Unified	Independence Continuation High	0	0	0	0	0	0	2	1	0	3	1011
20755802030203	Madera	Golden Valley Unified	Liberty High	35	1	5	0	1	2	86	0	1	131	1011
20756060100180	Madera	Chawanakee Unified	Mountain Oaks High	0	0	0	0	0	0	0	0	0	0	1011
20756060117010	Madera	Chawanakee Unified	Minarets High	0	0	0	0	0	0	0	0	0	0	1011
20756066114862	Madera	Chawanakee Unified	Chawanakee Academy	1	0	0	0	0	0	3	0	0	4	1011
20764140115550	Madera	Yosemite Unified	Yosemite Falls Education Center	0	0	0	0	0	0	0	0	0	0	1011
20764142030013	Madera	Yosemite Unified	Yosemite High	8	2	1	0	1	0	69	0	0	81	1011
20764142030039	Madera	Yosemite Unified	Ahwahnee High	0	0	0	0	0	0	0	0	0	0	1011
20764142030070	Madera	Yosemite Unified	Raymond Granite High	0	0	0	0	0	0	0	0	0	0	1011
20764142030088	Madera	Yosemite Unified	Foothill High (Alternative)	0	0	0	0	0	0	0	0	0	0	1011
20764142030104	Madera	Yosemite Unified	Evergreen High	0	0	0	0	0	0	0	0	0	0	1011
20764142030237	Madera	Yosemite Unified	Glacier High School Charter	0	0	0	0	0	0	0	0	0	0	1011
21102150000001	Marin	Marin County Office of Education	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1011
21102150113183	Marin	Marin County Office of Education	Marin County Juvenile Court	0	0	0	0	0	0	0	0	0	0	1011
21102152130037	Marin	Marin County Office of Education	Marin County Community	0	0	0	0	0	0	0	0	0	0	1011
21102156069504	Marin	Marin County Office of Education	Marin County Special Education	0	0	0	0	0	0	0	0	0	0	1011
21654170000001	Marin	Novato Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1011
21654170123018	Marin	Novato Unified	San Marin High School-Plus	0	0	0	0	0	0	0	0	0	0	1011
21654172130045	Marin	Novato Unified	Nova Education Center	0	0	0	0	0	0	2	0	0	2	1011
21654172132264	Marin	Novato Unified	Marin Oaks High	0	0	0	0	0	0	0	0	0	0	1011
21654172132272	Marin	Novato Unified	Novato High	12	0	8	0	1	0	70	5	0	96	1011
21654172133056	Marin	Novato Unified	San Marin High	5	0	8	0	0	1	74	3	0	91	1011
21654662133254	Marin	San Rafael City High	Madrone High Continuation	0	0	0	0	0	0	0	0	0	0	1011
21654662133262	Marin	San Rafael City High	San Rafael High	30	0	12	0	2	4	66	1	0	115	1011
21654662134005	Marin	San Rafael City High	Terra Linda High	19	1	12	3	1	5	100	4	0	145	1011
21654820000001	Marin	Tamalpais Union High	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1011
21654822130078	Marin	Tamalpais Union High	Tamiscal High (Alternative)	1	0	1	0	0	1	10	0	0	13	1011
21654822131340	Marin	Tamalpais Union High	Sir Francis Drake High	8	0	6	1	0	1	155	0	0	171	1011
21654822132587	Marin	Tamalpais Union High	Redwood High	12	0	20	0	3	1	239	1	2	278	1011
21654822133692	Marin	Tamalpais Union High	Tamalpais High	2	0	20	1	3	3	137	0	0	166	1011
21654822134419	Marin	Tamalpais Union High	San Andreas High (Continuation)	0	0	0	0	0	0	1	0	0	1	1011
21733612134310	Marin	Shoreline Unified	Tomales High	5	0	0	0	0	1	0	0	9	15	1011
22102230123307	Mariposa	Mariposa County Office of Education	Jessie Benton Fremont Community Day	0	0	0	0	0	0	0	0	0	0	1011
22102232230100	Mariposa	Mariposa County Office of Education	Juvenile Hall/Community	0	0	0	0	0	0	0	0	0	0	1011
22655322230035	Mariposa	Mariposa County Unified	Spring Hill High (Continuation)	0	0	0	0	0	0	0	0	0	0	1011
22655322230068	Mariposa	Mariposa County Unified	Sierra Home	0	0	0	0	0	0	0	0	0	0	1011
22655322230084	Mariposa	Mariposa County Unified	Yosemite Park High	0	0	0	0	0	0	0	0	0	0	1011
22655322235356	Mariposa	Mariposa County Unified	Mariposa County High	2	2	1	0	1	0	37	2	0	45	1011
23102312330124	Mendocino	Mendocino County Office of Education	West Hills Juvenile Hall Court	0	0	0	0	0	0	0	0	0	0	1011
23102312330447	Mendocino	Mendocino County Office of Education	Mendocino County Community	0	0	0	0	0	0	0	0	0	0	1011
