CDS_CODE	COUNTY	DISTRICT	SCHOOL	HISPANIC	AM_IND	ASIAN	PAC_ISLD	FILIPINO	AFRICAN_AM	WHITE	TWO_MORE_RACES	NOT_REPORTED	TOTAL	YEAR
19647330133298	Los Angeles	Los Angeles Unified	PUC CALS Middle School and Early College High	44	0	0	0	2	0	0	0	2	48	1617
19647331930064	Los Angeles	Los Angeles Unified	William Tell Aggeler Opportunity High	0	0	0	0	0	0	0	0	0	0	1617
19647331930296	Los Angeles	Los Angeles Unified	Harris Newmark Continuation	3	0	0	0	0	0	0	0	0	3	1617
19647331930387	Los Angeles	Los Angeles Unified	Central High	10	0	0	1	0	2	1	0	0	14	1617
19647331930403	Los Angeles	Los Angeles Unified	Whitney Young Continuation	0	0	0	0	0	2	0	0	0	2	1617
19647331930429	Los Angeles	Los Angeles Unified	View Park Continuation	0	0	0	0	0	0	0	0	0	0	1617
19647331930486	Los Angeles	Los Angeles Unified	Moneta Continuation	0	0	0	0	0	0	0	0	0	0	1617
19647331930551	Los Angeles	Los Angeles Unified	San Antonio Continuation	2	0	0	0	0	1	0	0	0	3	1617
19647331930577	Los Angeles	Los Angeles Unified	Pueblo de Los Angeles Continuation	2	0	0	0	0	0	0	0	0	2	1617
19647331930619	Los Angeles	Los Angeles Unified	Harold McAlister High (Opportunity)	3	0	0	0	0	1	0	0	0	4	1617
19647331930650	Los Angeles	Los Angeles Unified	Phineas Banning Senior High	136	0	0	0	4	0	0	1	0	141	1617
19647331930692	Los Angeles	Los Angeles Unified	Thomas Riley High	3	0	0	0	0	0	0	0	0	3	1617
19647331930734	Los Angeles	Los Angeles Unified	Angel's Gate (Continuation)	0	0	0	0	0	0	0	0	0	0	1617
19647331930783	Los Angeles	Los Angeles Unified	Phoenix Continuation	0	0	0	0	0	0	1	0	0	1	1617
19647331930791	Los Angeles	Los Angeles Unified	Mt. Lukens Continuation	0	0	0	0	0	0	0	0	0	0	1617
19647331930866	Los Angeles	Los Angeles Unified	Bell Senior High	288	0	0	0	0	1	9	0	0	298	1617
19647331930924	Los Angeles	Los Angeles Unified	Belmont Senior High	86	0	1	0	4	2	1	1	0	95	1617
19647331930940	Los Angeles	Los Angeles Unified	John R. Wooden High	1	0	0	0	0	0	0	0	0	1	1617
19647331930973	Los Angeles	Los Angeles Unified	Simon Rodia Continuation	0	0	0	0	0	0	0	0	0	0	1617
19647331931047	Los Angeles	Los Angeles Unified	Birmingham Community Charter High	280	1	6	0	11	19	25	4	0	346	1617
19647331931336	Los Angeles	Los Angeles Unified	Cheviot Hills Continuation	1	0	0	0	0	0	1	0	0	2	1617
19647331931377	Los Angeles	Los Angeles Unified	Amelia Earhart Continuation	0	0	0	0	0	0	0	0	0	0	1617
19647331931385	Los Angeles	Los Angeles Unified	Albert Einstein Continuation	0	0	0	0	0	0	0	0	0	0	1617
19647331931393	Los Angeles	Los Angeles Unified	Highland Park Continuation	0	0	0	0	0	0	0	0	0	0	1617
19647331931435	Los Angeles	Los Angeles Unified	Robert H. Lewis Continuation	0	0	0	0	0	0	0	0	0	0	1617
19647331931450	Los Angeles	Los Angeles Unified	Jack London Continuation	1	0	0	0	0	0	0	0	0	1	1617
19647331931468	Los Angeles	Los Angeles Unified	Metropolitan Continuation	4	0	0	0	0	0	0	0	0	4	1617
19647331931476	Los Angeles	Los Angeles Unified	Canoga Park Senior High	85	0	6	1	2	1	8	0	0	103	1617
19647331931484	Los Angeles	Los Angeles Unified	Mission Continuation	0	0	0	0	0	0	0	0	0	0	1617
19647331931500	Los Angeles	Los Angeles Unified	Owensmouth Continuation	0	0	0	0	0	0	0	0	0	0	1617
19647331931518	Los Angeles	Los Angeles Unified	George S. Patton Continuation	1	0	0	0	0	0	0	0	0	1	1617
19647331931526	Los Angeles	Los Angeles Unified	Carson Senior High	80	1	5	6	38	21	1	2	0	154	1617
19647331931534	Los Angeles	Los Angeles Unified	Will Rogers Continuation	4	0	1	0	0	0	0	0	0	5	1617
19647331931559	Los Angeles	Los Angeles Unified	Stoney Point Continuation	0	0	0	0	0	0	0	0	0	0	1617
19647331931682	Los Angeles	Los Angeles Unified	Zane Grey Continuation	0	0	0	0	0	0	0	0	0	0	1617
19647331931690	Los Angeles	Los Angeles Unified	Independence Continuation	1	0	0	0	0	0	0	0	0	1	1617
19647331931708	Los Angeles	Los Angeles Unified	Chatsworth Charter High	118	0	22	0	14	12	44	2	0	212	1617
19647331931716	Los Angeles	Los Angeles Unified	Valley Alternative Magnet	14	0	4	0	1	0	15	0	0	34	1617
19647331931856	Los Angeles	Los Angeles Unified	Whitman Continuation	0	0	0	0	0	0	0	0	0	0	1617
19647331931864	Los Angeles	Los Angeles Unified	Grover Cleveland Charter High	163	0	78	2	23	18	122	4	0	410	1617
19647331931930	Los Angeles	Los Angeles Unified	Avalon High	1	0	0	0	0	0	0	0	0	1	1617
19647331931955	Los Angeles	Los Angeles Unified	Ellington (Duke) High (Continuation)	0	0	0	0	0	0	0	0	0	0	1617
19647331931971	Los Angeles	Los Angeles Unified	John Hope Continuation	2	0	0	0	0	0	0	0	0	2	1617
19647331931989	Los Angeles	Los Angeles Unified	Monterey Continuation	0	0	0	0	0	0	0	0	0	0	1617
19647331931997	Los Angeles	Los Angeles Unified	Odyssey Continuation	3	0	0	0	0	0	0	0	0	3	1617
19647331932128	Los Angeles	Los Angeles Unified	Crenshaw Science, Technology, Engineering, Math an	16	0	0	0	0	53	0	0	0	69	1617
19647331932250	Los Angeles	Los Angeles Unified	Henry David Thoreau Continuation	0	0	0	0	0	0	0	0	0	0	1617
19647331932318	Los Angeles	Los Angeles Unified	Eagle Tree Continuation	2	0	0	0	0	0	0	0	0	2	1617
19647331932334	Los Angeles	Los Angeles Unified	Jane Addams Continuation	0	0	0	0	0	0	0	0	0	0	1617
19647331932342	Los Angeles	Los Angeles Unified	Evergreen Continuation	4	0	0	0	0	0	0	0	0	4	1617
19647331932383	Los Angeles	Los Angeles Unified	Susan Miller Dorsey Senior High	39	0	0	0	0	45	1	0	0	85	1617
19647331932391	Los Angeles	Los Angeles Unified	West Hollywood Opportunity	0	0	0	0	0	0	0	0	0	0	1617
19647331932540	Los Angeles	Los Angeles Unified	Eagle Rock High	150	0	17	0	67	4	31	2	0	271	1617
19647331932623	Los Angeles	Los Angeles Unified	El Camino Real Charter High	99	0	44	3	29	28	169	14	5	391	1617
19647331932821	Los Angeles	Los Angeles Unified	Boyle Heights Continuation	1	0	0	0	0	0	0	0	0	1	1617
19647331932847	Los Angeles	Los Angeles Unified	Los Angeles Center for Enriched Studies	35	1	54	1	4	8	58	2	0	163	1617
19647331932888	Los Angeles	Los Angeles Unified	Downtown Business High	87	0	44	2	20	4	6	1	0	164	1617
19647331932920	Los Angeles	Los Angeles Unified	Fairfax Senior High	115	0	44	0	10	27	14	1	0	211	1617
19647331932987	Los Angeles	Los Angeles Unified	John H. Francis Polytechnic	351	0	4	0	14	2	7	0	0	378	1617
19647331933001	Los Angeles	Los Angeles Unified	King/Drew Medical Magnet High	151	0	2	1	0	97	0	1	0	252	1617
19647331933043	Los Angeles	Los Angeles Unified	Benjamin Franklin Senior High	149	0	5	0	7	0	1	1	0	163	1617
19647331933118	Los Angeles	Los Angeles Unified	John C. Fremont Senior High	153	1	0	0	1	7	0	0	0	162	1617
19647331933233	Los Angeles	Los Angeles Unified	Sherman Oaks Center for Enriched Studies	59	3	18	2	13	8	74	0	0	177	1617
19647331933241	Los Angeles	Los Angeles Unified	Gardena Senior High	90	0	12	1	5	19	1	0	0	128	1617
19647331933381	Los Angeles	Los Angeles Unified	James A. Garfield Senior High	306	0	1	0	0	0	1	0	0	308	1617
19647331933746	Los Angeles	Los Angeles Unified	Granada Hills Charter High	281	2	175	2	101	26	203	10	1	801	1617
19647331933795	Los Angeles	Los Angeles Unified	Ulysses S. Grant Senior High	84	0	6	0	4	4	63	1	0	162	1617
19647331933852	Los Angeles	Los Angeles Unified	Alexander Hamilton Senior High	172	0	16	2	7	81	73	2	0	353	1617
19647331934033	Los Angeles	Los Angeles Unified	Hollywood Senior High	113	0	7	0	9	21	13	4	0	167	1617
19647331934157	Los Angeles	Los Angeles Unified	Huntington Park Senior High	148	0	1	0	0	0	1	0	0	150	1617
19647331934371	Los Angeles	Los Angeles Unified	Thomas Jefferson Senior High	93	0	0	0	0	5	1	0	0	99	1617
19647331934454	Los Angeles	Los Angeles Unified	David Starr Jordan Senior High	23	0	0	1	0	4	0	0	0	28	1617
19647331935121	Los Angeles	Los Angeles Unified	Abraham Lincoln Senior High	66	1	52	0	1	0	0	0	0	120	1617
19647331935352	Los Angeles	Los Angeles Unified	Los Angeles Senior High	71	1	13	0	4	8	2	1	1	101	1617
19647331935519	Los Angeles	Los Angeles Unified	Manual Arts Senior High	133	0	0	0	0	17	2	0	0	152	1617
19647331935568	Los Angeles	Los Angeles Unified	John Marshall Senior High	153	0	70	0	40	6	56	7	0	332	1617
19647331935717	Los Angeles	Los Angeles Unified	Joaquin Miller Career and Transition Center	0	0	0	0	0	0	0	0	0	0	1617
19647331935865	Los Angeles	Los Angeles Unified	James Monroe High	162	1	6	1	10	5	8	1	0	194	1617
19647331936160	Los Angeles	Los Angeles Unified	Nathaniel Narbonne Senior High	160	0	10	9	30	51	18	0	0	278	1617
19647331936350	Los Angeles	Los Angeles Unified	North Hollywood Senior High	218	0	40	1	12	11	43	6	0	331	1617
19647331937085	Los Angeles	Los Angeles Unified	Ramona Opportunity High	4	0	0	0	0	0	0	0	0	4	1617
19647331937226	Los Angeles	Los Angeles Unified	Reseda Senior High	123	0	8	0	2	8	18	0	0	159	1617
19647331937424	Los Angeles	Los Angeles Unified	Theodore Roosevelt Senior High	159	0	1	0	0	1	0	0	0	161	1617
19647331937622	Los Angeles	Los Angeles Unified	San Fernando Senior High	266	1	2	0	2	2	3	0	0	276	1617
19647331937838	Los Angeles	Los Angeles Unified	San Pedro Senior High	193	1	11	1	13	21	65	1	0	306	1617
19647331938307	Los Angeles	Los Angeles Unified	South Gate Senior High	313	0	1	0	0	2	0	0	0	316	1617
19647331938554	Los Angeles	Los Angeles Unified	Sylmar Charter High	200	1	1	0	3	2	2	0	0	209	1617
19647331938612	Los Angeles	Los Angeles Unified	Taft Charter High	88	2	26	0	7	21	124	4	0	272	1617
19647331938885	Los Angeles	Los Angeles Unified	University Senior High	116	0	16	0	10	36	36	2	0	216	1617
19647331938968	Los Angeles	Los Angeles Unified	Van Nuys Senior High	136	1	54	2	36	5	25	5	0	264	1617
19647331939040	Los Angeles	Los Angeles Unified	Venice Senior High	127	3	21	1	5	25	48	3	0	233	1617
19647331939107	Los Angeles	Los Angeles Unified	Verdugo Hills Senior High	67	2	8	1	7	4	49	0	0	138	1617
19647331939305	Los Angeles	Los Angeles Unified	George Washington Preparatory High	51	0	0	0	0	35	1	0	0	87	1617
19647331939479	Los Angeles	Los Angeles Unified	WESM Health/Sports Medicine	29	2	3	0	2	94	8	2	0	140	1617
19647331939859	Los Angeles	Los Angeles Unified	Woodrow Wilson Senior High	167	0	11	0	1	3	0	1	0	183	1617
19647331939941	Los Angeles	Los Angeles Unified	John F. Kennedy High	196	2	8	0	13	7	23	1	0	250	1617
19647331995448	Los Angeles	Los Angeles Unified	Francisco Bravo Medical Magnet High	232	0	45	0	9	3	19	1	0	309	1617
19647331995794	Los Angeles	Los Angeles Unified	Youth Opportunities Unlimited	4	0	0	0	0	0	0	0	0	4	1617
19647331995836	Los Angeles	Los Angeles Unified	Palisades Charter High	73	1	38	7	4	35	259	7	0	424	1617
19647331996073	Los Angeles	Los Angeles Unified	Tri-C Community Day	0	0	0	0	0	0	0	0	0	0	1617
19647331996115	Los Angeles	Los Angeles Unified	City of Angels	29	0	2	0	0	6	11	0	0	48	1617
19647331996610	Los Angeles	Los Angeles Unified	Los Angeles Leadership Academy	47	0	0	0	0	0	0	1	0	48	1617
19647336016885	Los Angeles	Los Angeles Unified	Elizabeth Learning Center	78	0	0	0	0	0	0	0	0	78	1617
19647336019475	Los Angeles	Los Angeles Unified	Thirty-Second Street USC Performing Arts	48	0	5	0	0	9	5	0	0	67	1617
19647336019715	Los Angeles	Los Angeles Unified	Vaughn Next Century Learning Center	61	0	2	0	0	0	0	1	0	64	1617
19647336058002	Los Angeles	Los Angeles Unified	Robert Fulton College Preparatory	85	0	3	0	5	0	2	0	0	95	1617
19647336060495	Los Angeles	Los Angeles Unified	Benjamin Banneker Career and Transition Center	0	0	0	0	0	0	0	0	0	0	1617
19647336060529	Los Angeles	Los Angeles Unified	Marlton	2	0	0	0	0	0	0	0	0	2	1617
19647336061451	Los Angeles	Los Angeles Unified	Foshay Learning Center	123	1	0	0	0	12	1	0	0	137	1617
19647336061600	Los Angeles	Los Angeles Unified	Sun Valley Magnet	32	0	1	1	0	2	1	0	0	37	1617
19647336069157	Los Angeles	Los Angeles Unified	Berenece Carlson Home Hospital	0	0	0	0	0	0	0	0	0	0	1617
19647336116750	Los Angeles	Los Angeles Unified	PUC Community Charter Middle and PUC Community Cha	85	0	0	0	0	4	1	0	1	91	1617
19647336119945	Los Angeles	Los Angeles Unified	Magnolia Science Academy	43	0	7	0	6	1	8	0	0	65	1617
19647740109538	Los Angeles	Lynwood Unified	Marco Antonio Firebaugh High	163	0	0	0	1	4	2	0	0	170	1617
19647740114777	Los Angeles	Lynwood Unified	Pathway Independent Study	0	0	0	0	0	0	0	0	0	0	1617
19647740127845	Los Angeles	Lynwood Unified	Lynwood Alternative	0	0	0	0	0	0	0	0	0	0	1617
19647741935428	Los Angeles	Lynwood Unified	Vista High	0	0	0	0	0	0	0	0	0	0	1617
19647741935436	Los Angeles	Lynwood Unified	Lynwood High	221	0	2	1	0	17	0	0	0	241	1617
19647900000001	Los Angeles	Monrovia Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1617
19647901935899	Los Angeles	Monrovia Unified	Canyon Oaks High	1	0	0	0	0	0	0	0	0	1	1617
19647901935923	Los Angeles	Monrovia Unified	Monrovia High	111	0	15	0	10	12	61	4	1	214	1617
19647901996404	Los Angeles	Monrovia Unified	Mountain Park	1	0	0	0	0	0	2	0	0	3	1617
19648080124552	Los Angeles	Montebello Unified	Applied Technology Center	81	1	1	0	2	0	7	0	0	92	1617
19648081930155	Los Angeles	Montebello Unified	Schurr High	172	1	43	1	1	0	3	4	0	225	1617
19648081930825	Los Angeles	Montebello Unified	Bell Gardens High	209	0	0	0	0	0	1	0	0	210	1617
19648081935998	Los Angeles	Montebello Unified	Montebello High	169	0	1	0	5	0	10	1	0	186	1617
19648081938927	Los Angeles	Montebello Unified	Vail High (Continuation)	0	0	0	0	0	0	0	0	0	0	1617
19648081996388	Los Angeles	Montebello Unified	Montebello Community Day	0	0	0	0	0	0	0	0	0	0	1617
19648400000001	Los Angeles	Norwalk-La Mirada Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1617
19648401933647	Los Angeles	Norwalk-La Mirada Unified	John H. Glenn High	100	0	4	1	5	0	1	0	1	112	1617
19648401934728	Los Angeles	Norwalk-La Mirada Unified	La Mirada High	125	0	17	3	12	8	42	5	0	212	1617
19648401936467	Los Angeles	Norwalk-La Mirada Unified	Norwalk High	174	0	6	0	10	3	10	0	0	203	1617
19648401936475	Los Angeles	Norwalk-La Mirada Unified	El Camino High (Continuation)	0	0	0	0	0	0	0	0	0	0	1617
19648570112714	Los Angeles	Palmdale Elementary	Antelope Valley Learning Academy	0	0	0	0	0	0	0	0	0	0	1617
19648570125377	Los Angeles	Palmdale Elementary	Palmdale Aerospace Academy	71	1	1	2	3	9	9	0	1	97	1617
19648576119580	Los Angeles	Palmdale Elementary	Guidance Charter	22	0	0	0	0	6	3	0	3	34	1617
19648650000001	Los Angeles	Palos Verdes Peninsula Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1617
19648651933308	Los Angeles	Palos Verdes Peninsula Unified	Rancho del Mar High (Continuation)	0	0	1	0	0	0	2	0	0	3	1617
19648651995588	Los Angeles	Palos Verdes Peninsula Unified	Palos Verdes Peninsula High	51	0	189	1	20	14	245	17	0	537	1617
19648651996552	Los Angeles	Palos Verdes Peninsula Unified	Palos Verdes High	32	1	45	1	7	5	203	8	0	302	1617
19648731936749	Los Angeles	Paramount Unified	Paramount High	416	0	3	5	8	21	7	2	0	462	1617
19648731936756	Los Angeles	Paramount Unified	Buena Vista High	0	0	0	0	0	0	0	0	0	0	1617
19648810000001	Los Angeles	Pasadena Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1617
19648810113464	Los Angeles	Pasadena Unified	Aveson Global Leadership Academy	11	2	2	0	1	2	6	1	0	25	1617
19648810117440	Los Angeles	Pasadena Unified	CIS Academy	0	0	0	0	0	0	0	0	0	0	1617
19648810118075	Los Angeles	Pasadena Unified	Learning Works	0	0	0	0	0	0	0	0	0	0	1617
19648811931062	Los Angeles	Pasadena Unified	Blair High	17	0	4	0	1	5	8	1	1	37	1617
19648811931674	Los Angeles	Pasadena Unified	Marshall Fundamental	99	0	10	0	1	16	32	6	3	167	1617
19648811936103	Los Angeles	Pasadena Unified	John Muir High	61	0	0	0	0	11	2	2	0	76	1617
19648811936806	Los Angeles	Pasadena Unified	Rose City High (Continuation)	0	0	0	0	0	1	0	0	0	1	1617
19648811936822	Los Angeles	Pasadena Unified	Pasadena High	81	0	11	0	3	20	45	12	2	174	1617
19649070000001	Los Angeles	Pomona Unified	Nonpublic, Nonsectarian Schools	2	0	0	0	0	2	1	0	0	5	1617
19649070115170	Los Angeles	Pomona Unified	School of Extended Educational Options	5	0	0	0	0	0	1	0	0	6	1617
19649071933175	Los Angeles	Pomona Unified	Ganesha High	111	0	3	0	0	1	0	1	1	117	1617
19649071933324	Los Angeles	Pomona Unified	Garey High	126	0	9	0	3	5	1	0	0	144	1617
19649071936772	Los Angeles	Pomona Unified	Park West High (Continuation)	1	0	0	0	0	0	0	0	0	1	1617
19649071937028	Los Angeles	Pomona Unified	Pomona High	104	0	1	0	1	10	1	0	0	117	1617
19649071995901	Los Angeles	Pomona Unified	Diamond Ranch High	117	0	42	1	11	17	23	4	0	215	1617
19649071996495	Los Angeles	Pomona Unified	Village Academy High School at Indian Hill	44	0	4	0	1	0	0	1	0	50	1617
19649076061634	Los Angeles	Pomona Unified	Fremont Academy of Engineering and Design	34	0	0	0	0	1	1	0	0	36	1617
19649076061642	Los Angeles	Pomona Unified	Palomares Academy of Health Science	26	0	1	0	2	1	2	0	0	32	1617
19649641937754	Los Angeles	San Marino Unified	San Marino High	15	0	151	0	4	2	60	5	0	237	1617
19649800000001	Los Angeles	Santa Monica-Malibu Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	1	0	0	1	1617
19649801933373	Los Angeles	Santa Monica-Malibu Unified	Olympic High (Continuation)	0	0	0	0	0	0	0	0	0	0	1617
19649801938000	Los Angeles	Santa Monica-Malibu Unified	Santa Monica High	157	0	41	1	5	34	181	42	6	467	1617
19649801995737	Los Angeles	Santa Monica-Malibu Unified	Malibu High	9	3	3	0	0	2	98	4	0	119	1617
19650290000001	Los Angeles	South Pasadena Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1617
19650291938455	Los Angeles	South Pasadena Unified	South Pasadena Senior High	49	1	124	0	11	7	60	10	1	263	1617
19650521938679	Los Angeles	Temple City Unified	Temple City High	40	0	248	0	4	1	19	2	0	314	1617
19650521995745	Los Angeles	Temple City Unified	Dr. Doug Sears Learning Center	0	0	0	0	0	0	0	0	0	0	1617
19650521995976	Los Angeles	Temple City Unified	Temple City Alternative	0	0	0	0	0	0	0	0	0	0	1617
19650600000001	Los Angeles	Torrance Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1617
19650600110320	Los Angeles	Torrance Unified	Gene Drevno Community Day	0	0	0	0	0	0	0	0	0	0	1617
19650601936277	Los Angeles	Torrance Unified	North High	55	1	76	3	14	21	18	20	6	214	1617
19650601938083	Los Angeles	Torrance Unified	Shery (Kurt T.) High (Continuation)	0	0	0	0	0	0	0	0	0	0	1617
19650601938356	Los Angeles	Torrance Unified	South High	38	0	133	1	16	7	124	14	2	335	1617
19650601938752	Los Angeles	Torrance Unified	Torrance High	94	0	82	0	52	8	51	18	6	311	1617
19650601939602	Los Angeles	Torrance Unified	West High	52	0	135	1	32	9	73	29	4	335	1617
19650940112706	Los Angeles	West Covina Unified	California Virtual Academy @ Los Angeles	5	0	1	0	1	1	6	2	0	16	1617
19650940122432	Los Angeles	West Covina Unified	Edgewood High	73	0	19	1	17	0	6	1	0	117	1617
19650940130005	Los Angeles	West Covina Unified	Rio Verde Academy	0	0	0	0	0	0	0	0	0	0	1617
19650941938513	Los Angeles	West Covina Unified	Coronado High (Continuation)	0	0	0	0	0	0	0	0	0	0	1617
19650941939537	Los Angeles	West Covina Unified	West Covina High	153	4	48	0	15	2	13	0	5	240	1617
19651281930338	Los Angeles	Whittier Union High	Frontier High (Continuation)	0	0	0	0	0	0	0	0	0	0	1617
19651281931302	Los Angeles	Whittier Union High	California High	323	1	4	2	10	0	14	0	0	354	1617
19651281934868	Los Angeles	Whittier Union High	La Serna High	324	1	13	0	7	3	72	1	0	421	1617
19651281936889	Los Angeles	Whittier Union High	Pioneer High	161	2	1	0	2	2	6	0	0	174	1617
19651281937903	Los Angeles	Whittier Union High	Santa Fe High	299	1	1	0	0	4	27	1	0	333	1617
19651281939701	Los Angeles	Whittier Union High	Whittier High	207	0	2	0	2	1	15	0	0	227	1617
19651281995653	Los Angeles	Whittier Union High	Sierra Vista High (Alternative)	16	0	0	0	0	0	0	1	0	17	1617
19651360000001	Los Angeles	William S. Hart Union High	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1617
19651360102459	Los Angeles	William S. Hart Union High	Golden Valley High	91	1	21	0	21	31	73	17	0	255	1617
19651360102475	Los Angeles	William S. Hart Union High	West Ranch High	71	1	64	0	26	11	166	21	0	360	1617
19651360112359	Los Angeles	William S. Hart Union High	Sequoia School	0	0	0	0	0	0	0	0	0	0	1617
19651360114439	Los Angeles	William S. Hart Union High	Mission View Public	0	0	0	0	0	0	0	0	0	0	1617
19651360117234	Los Angeles	William S. Hart Union High	Santa Clarita Valley International	15	0	0	0	2	0	33	3	2	55	1617
19651360121731	Los Angeles	William S. Hart Union High	Albert Einstein Academy for Letters, Arts and Scie	4	1	3	0	2	1	44	1	0	56	1617
19651361931492	Los Angeles	William S. Hart Union High	Canyon High	85	1	10	1	16	7	108	14	0	242	1617
19651361931740	Los Angeles	William S. Hart Union High	Saugus High	61	0	6	0	21	4	163	23	0	278	1617
19651361932532	Los Angeles	William S. Hart Union High	Learning Post High (Alternative)	4	0	1	0	0	0	5	1	0	11	1617
